기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2022,파주시,10대,남,70175,1555461153,316,13112805,22165
2022,파주시,10대,여,74311,1787987317,464,24030525,24061
2022,파주시,20대,여,383029,8053881165,3407,112206465,21027
2022,파주시,20대,남,379248,6760277622,2561,79109209,17825
2022,파주시,30대,여,825430,23874204960,7265,374255842,28923
2022,파주시,30대,남,670120,17642919624,5337,292874575,26328
2022,파주시,40대,남,1010162,30958249014,7081,392589104,30647
2022,파주시,40대,여,1289456,37542670462,10309,452804005,29115
2022,파주시,50대,남,585467,13284733868,3240,136378188,22691
2022,파주시,50대,여,516638,11766881062,3841,133373464,22776
2022,파주시,60대,남,205766,4431939994,1279,47441405,21539
2022,파주시,60대,여,165150,3957399466,1211,42144942,23962
2022,파주시,70대,남,42039,948945831,276,10160387,22573
2022,파주시,70대,여,38324,926049269,285,9589817,24164
2022,파주시,80대,여,10317,217636125,57,1187600,21095
2022,파주시,80대,남,9273,182790567,72,1539880,19712
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2022,파주시,10대,남,70175,1555461153,316,13112805,22165
2022,파주시,10대,여,74311,1787987317,464,24030525,24061
2022,파주시,20대,여,383029,8053881165,3407,112206465,21027
2022,파주시,20대,남,379248,6760277622,2561,79109209,17825
2022,파주시,30대,여,825430,23874204960,7265,374255842,28923
2022,파주시,30대,남,670120,17642919624,5337,292874575,26328
2022,파주시,40대,남,1010162,30958249014,7081,392589104,30647
2022,파주시,40대,여,1289456,37542670462,10309,452804005,29115
2022,파주시,50대,남,585467,13284733868,3240,136378188,22691
2022,파주시,50대,여,516638,11766881062,3841,133373464,22776
2022,파주시,60대,남,205766,4431939994,1279,47441405,21539
2022,파주시,60대,여,165150,3957399466,1211,42144942,23962
2022,파주시,70대,남,42039,948945831,276,10160387,22573
2022,파주시,70대,여,38324,926049269,285,9589817,24164
2022,파주시,80대,여,10317,217636125,57,1187600,21095
2022,파주시,80대,남,9273,182790567,72,1539880,19712
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,파주시,80대,여,15222,311283328,151,5206948,20450
2021,파주시,10대,남,93595,1566461606,536,16675604,16737
2021,파주시,10대,여,93278,1788099373,708,21755663,19170
2021,파주시,20대,남,546420,9389703199,4456,167076392,17184
2021,파주시,20대,여,541277,10707873770,5208,164377265,19783
2021,파주시,30대,남,750561,18426460029,7146,359541403,24550
2021,파주시,30대,여,961969,24641144709,9806,417914711,25615
2021,파주시,40대,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40대,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50대,남,615575,13003767268,4312,162142833,21125
2021,파주시,50대,여,541146,11417254511,4506,144841818,21098
2021,파주시,60대,남,198840,4023285333,1599,61419546,20234
2021,파주시,60대,여,169688,3763812860,1574,53723760,22181
2021,파주시,70대,남,44404,914736311,353,11872194,20600
2021,파주시,70대,여,52517,1113718510,482,12924803,21207
2021,파주시,80대,남,11464,220532355,86,2976191,19237
2021,평택시,60대,남,225713,5112882090,,,
2021,평택시,50대,남,698173,15452816000,,,
2021,평택시,80대,남,5820,130643807,,,
2021,평택시,70대,여,56003,1280251491,,,
2021,평택시,20대,여,613548,12578386780,,,
2022,평택시,10대,여,69859,1600583756,569,17978709,22912
2022,평택시,10대,남,75098,1596892931,411,16539760,21264
2022,평택시,20대,남,485425,8963351127,4175,167293019,18465
2022,평택시,20대,여,465375,9537656472,4530,140204790,20495
2022,평택시,30대,여,853524,21788396200,8424,349193559,25528
2022,평택시,30대,남,761700,17327469483,7049,324468991,22748
2022,평택시,40대,남,1022825,28563766568,7476,365667985,27926
2022,평택시,40대,여,1170394,31502776344,10087,393332424,26916
2022,평택시,50대,남,621485,13724042724,3752,155430039,22083
2022,평택시,50대,여,565914,12710107612,4203,150595975,22459
2022,평택시,60대,여,228460,5546995288,1677,69620506,24280
2022,평택시,60대,남,221619,5001833452,1531,76646069,22570
2022,평택시,70대,남,51631,1217623436,352,15580090,23583
2022,평택시,70대,여,52003,1301387790,373,13375912,25025
2022,평택시,80대,여,9163,251366112,81,2385915,27433
